"","photo_id","tienda_id","caption","label","length","stars","len_word"
"286","1ScwS08woC4LtR6WXwqY1A",NA,"shrimp scallop","food",32,3,2
"287","1T254y0C4w9fa4-3lYJkuA",NA,"order chocolate chip double cooky","food",58,4.5,5
"288","1TaQODECpJBqnaHaqyOfYg",NA,"coconut pomegranate chocolate lemon blackberry happy","food",94,4.5,6
"289","1TpWqzLwLVRUq6en9tV7Ng",NA,"caprese salad tomato black olife basil balsamic olive oil","food",128,3,9
"290","1UHrk4jh3nff39WVGscFiw",NA,"cucumber salad fresh","food",26,4,3
"291","1UJE6dCpdNwlEa0IxsL5Sw",NA,"cajun style lobster roll","food",40,3.5,4
"292","1VGw_cL0LR1G1vW1HN-y_Q",NA,"cannoli cooky cream filling chocolate dipped topping","food",94,4.5,7
"293","1VMFCyCAtMK3lSvnXUd3KA",NA,"egg","food",11,4,1
"294","1VTZp5FTaHRwcy-gDxs2zQ",NA,"pretzel white chocolate walnut","food",34,4.5,4
"295","1XX5sg68eeLGR-TpnYrBEw",NA,"chocolate chip cannoli","food",22,3.5,3
"296","1XgwzgHggbbekwBUfUVyEQ",NA,"chicken beef falafel","food",41,3,3
"297","1Y1T3G3eOzCfghKqTSWDAg",NA,"special tea pancake tofu mousse strawberry chocolate","food",86,4,7
"298","1YQShWnUnNLM86DpMdPU_w",NA,"cinnamon roll bacon","food",31,4,3
"299","1ZTF1fvSdhllq9oVxzuCKA",NA,"fruity sandwich ice cream brownie cake","food",99,3,6
"300","1_ZFkJMID-JGjGw0n-idzw",NA,"pulled pork","food",44,4.5,2
"301","1a-IvYNl8pWuiBBcm5IETQ",NA,"strawberry vanilla crepe breakfast","food",36,3,4
"302","1aIYu4W0SxKPU2Q_1BRGpw",NA,"salad","food",10,3.5,1
"303","1b6Dj6EspcuwWLxlJbQkRQ",NA,"shrimp pastor taco order meal spicy rice bean","food",111,4,8
"304","1b80OpdVxyJvzG0Y-9ttGw",NA,"bacon chocolate pancake omelet","food",45,4.5,4
"305","1cRRpnvS6s_EBn61ztafkQ",NA,"egg chinese pancake little szechuan pork","food",137,3.5,6
"306","1cZNfdSZunlUOnw0bigh-Q",NA,"popcorn chicken rice","food",25,2.5,3
"307","1cu-1pA3l56SekdwhTOFtA",NA,"shrimp fried came burnt basil fry spice","food",118,4,7
"308","1dS_pz6cFG1bAOyZ2Wa_3A",NA,"large shrimp small plate","food",42,4,4
"309","1dd-qsFbqb25beEbhNZJdQ",NA,"hot chocolate crepe bakery","food",82,4.5,4
"310","1dewYYDikjBge3HJR1jN0Q",NA,"shrimp pork super juicy flavorful","food",128,4,5
"311","1dvzqbfodhrOhX4dQsus8A",NA,"shrimp tempura","food",14,4,2
"312","1ek1uSkKSELto6XqhyaA1g",NA,"crab lobster shrimp clam","food",52,3.5,4
"313","1euKzfFexdWGrMQd4m_J3A",NA,"fried tofu pork belly onion lime rice vinaigrette portion","food",123,4,9
"314","1feUmng3T5FlEgVGYmAzXg",NA,"rainbow roll spicy","food",25,4.5,3
"315","1hX4LGOVbote4WddoqmrEw",NA,"pulled turkey charred tomato avocado poached egg citru hollandaise","food",83,4,9
"316","1hgCKe7tlRh3oW0bPt9pDQ",NA,"chocolate bun","food",13,3,2
"317","1hhiWYGfbM5o7vrHaCR09g",NA,"fish sandwich","food",13,3,2
"318","1iO-N_upF8xfP-ReGDslBg",NA,"miso butterscotch pudding chocolate cheesecake strawberry coconut cream cake","food",111,3,9
"319","1if9DXGRrHZ4BphaEA3AZw",NA,"rice roll sauce","food",31,3.5,3
"320","1ig1M1EqkifWON8FymzJBw",NA,"fried rice grilled marinated chicken","food",66,4,5
"321","1ihLkPdKISSy5TkC-k_M7A",NA,"shrimp noodle","food",14,3.5,2
"322","1ioKGIkVbJqTSN6UOZOUEw",NA,"breakfast croissant yogurt","food",39,4,3
"323","1jON_xAUTLhIA9HBCnLh-Q",NA,"turf roll","food",18,4,2
"324","1jPUhD8Sr2_qpmFwHv7yMA",NA,"chicken sandwich focaccium bread","food",45,4.5,4
"325","1k66mt9hq31LeZFirE0CoQ",NA,"pulled pork nacho appetizer huge","food",129,3.5,5
"326","1kHQUFMcrCmXiCXnOBhauQ",NA,"smoked chocolate mousse","food",23,4.5,3
"327","1kc95vu5Fk4F0LTWF09cmQ",NA,"scrambled egg fungu fried chicken","food",62,3,5
"328","1l3iyq4ccd5dOdfaNQb7Xg",NA,"nigiri hamachi albacore chef fish fresh rice","food",101,4,7
"329","1lRVQCOLxH4tKiS2RIfOlw",NA,"grilled chilled shrimp short rib potsticker warm house roll","food",75,4,9
"330","1m4IPLq7rFMgxKR5_F7nLA",NA,"bacon pork belly ground chicken mushroom","food",116,4,6
"331","1mJQy9DAzjovVGVc58QDFA",NA,"egg breakfast bacon huge","food",27,4,4
"332","1mZphAg2VbTbV5vXtQTf6A",NA,"dog pork belly bacon corn cheddar garlic","food",122,4.5,7
"333","1mjDLeO6K0Wj5vlBhLWnCA",NA,"beef carpaccio","food",14,4,2
"334","1nk9SZ3xMfSFyiMV0oNpVA",NA,"smoked meat poutine sandwich","food",51,4.5,4
"335","1o98_k3dJuUC9v8PYOu3Mw",NA,"antipasto salad","food",19,4,2
"336","1oGDeQrH02X6Wo7BEaXQfg",NA,"beef kebab plate","food",16,4,3
"337","1oZsTOayHuanteFywFfcDw",NA,"roll","food",8,4,1
"338","1owGBowQhKOePJVkTu9urA",NA,"roasted pork chop","food",41,3.5,3
"339","1pIsEmlOnH6G9_7WMXVulA",NA,"salad","food",11,4,1
"340","1qC0utskMzWu7Sn8r70ADg",NA,"hot vega roll","food",14,4,3
"341","1qoMmbPFP8o0VH4E_2D9OQ",NA,"pork tenderloin mustard","food",52,3.5,3
"342","1quIvvWS024u6tPNfIvHjw",NA,"pork belly bun","food",40,4,3
"343","1sYe2E4rzP0dD97-k_ZQyA",NA,"sticky rice fruit","food",30,4,3
"344","1sw5y5ck4u-4h0lZg6Ps0A",NA,"beef carpaccio","food",14,4,2
"345","1tGWP6IykSIolSh6FvZZvQ",NA,"pork bun","food",9,4.5,2
"346","1tlpDZEPfXCqV7A5BA4Lcg",NA,"sticky rice stuffed chicken","food",40,3.5,4
"347","1tq__w_WQuceEr1KQjd31Q",NA,"pork shank home","food",20,4.5,3
"348","1tyNLKJiDKWqJvBSYbBNtA",NA,"lobster roll","food",12,3.5,2
"349","1u0siEa1YZd9DEfJdA4ujQ",NA,"artisan grilled chicken sandwich extra meal","food",60,2.5,6
"350","1uJ7LsPbn9nHcmrjKqhb_g",NA,"roasted squash salad","food",20,4,3
"351","1uV8WTlfZ7imKOwQMV59UA",NA,"buttermilk crispy chicken sandwich extra meal","food",62,2,6
"352","1ua_Cknc0cfEkCHJEAbhtQ",NA,"beef katsu","food",10,4,2
"353","1vNtJRSr6ttc7MYRiKhdxQ",NA,"banh cha pork","food",18,4,3
"354","1vdb20xs82VZl5JDXw9meQ",NA,"shrimp","food",16,3.5,1
"355","1wsLXpXiioqXdUuxcy8N_Q",NA,"salad","food",13,4.5,1
"356","1xHDHEuiLuSj5tJ00rSrRw",NA,"chipotle chicken scrambled egg avocado wrap","food",46,3,6
"357","2-_9rSA7bFc6UTibJCnOCg",NA,"pork belly banh","food",18,4.5,3
"358","2-wBh1in_wGgnquC3r0GDQ",NA,"bacon chocolate chip cookie ice cream sandwich","food",66,3.5,7
"359","2-zKdvZpyQ3sQ6zGsy9-Cw",NA,"rice treat caramel chocolate","food",105,4,4
"360","20FMpDjYF-o00wgllpDXLw",NA,"chick sandwich","food",19,4.5,2
"361","219vS-TQ9ibgiHfcTrjE2Q",NA,"beef sizzling plate","food",27,3,3
"362","21Hd3jvUFp1jy5mk3RPfrw",NA,"egg roll","food",17,4,2
"363","21O90uF4cxaUXSM6JEifzQ",NA,"curry chicken sandwich tuna fish","food",48,4.5,5
"364","22291mue2gzfFhjD9ClQ-w",NA,"crispy pork","food",11,4,2
"365","22EMRxsQ159FTyQbZ0va4w",NA,"pork belly dish cooked perfect","food",105,4,5
"366","22JZ7cZkSjjaicSVB_mR8w",NA,"soup asian braised beef rice noodle sesame","food",54,4.5,7
"367","23-1q7jLV69v5k7ZdLj6jQ",NA,"spicy shrimp","food",12,4,2
"368","241D6uk9U56akdu9oG5NIA",NA,"carson brussel caesar black kale bacon beef fat","food",91,4.5,8
"369","25-a0UtR-Loh0RO2MMDpRg",NA,"sandwich","food",14,4,1
"370","25Cq6AmAbVzC-e1pQWToGw",NA,"roll","food",13,3,1
"371","25pCQcfqm6L50gGDU6u4Pw",NA,"appetizer mini salad dish free","food",49,4,5
"372","266SzKRYhlU5IxXM_cDx7g",NA,"foodie roll","food",45,3,2
"373","26He9ZU4LSKJ8bmVpLkmRQ",NA,"zucchini chocolate chip muffin","food",30,4,4
"374","26TTcnjjlFVqOkNv82akuQ",NA,"beef tataki nigiri","food",26,4,3
"375","26kujxQw9YPoxaIbDtqqdA",NA,"chicken side serving fried potato salad coleslaw","food",110,3,7
"376","26zfDoQa0-a8aEAaQNKXww",NA,"red thai curry sauce bean jasmine rice crispy wonton","food",126,4.5,9
"377","27-kTbYhG1aDEh5i_ch1ZQ",NA,"rib salad","food",20,2,2
"378","27Vznp_4gu4YUTWnW7TRow",NA,"fried rice","food",29,4,2
"379","28F-pdwxs8lXT386ywCrgw",NA,"grilled octopus salad","food",29,4.5,3
"380","28iT_vs1OxulNc-5RvghpA",NA,"beef combination grilled table","food",83,4.5,4
"381","28jACyzy831rj8RXoRIgGA",NA,"pink box doughnut chocolate","food",71,4,4
"382","29E-7mO4VGkD-Cw6GbT4-w",NA,"chicken quesadilla chile bean fried rice","food",74,4,6
"383","29QWPNnFEbV2cIrbQFqcoA",NA,"baked egg tart","food",24,3.5,3
"384","29htTeHTz3g-MIOos2xt9A",NA,"roll","food",13,4.5,1
"385","2Ay3Zmf47NeTGH_ghy2PKw",NA,"dessert chocolate mousse","food",25,4.5,3
"386","2BU7BfgULqzlPxUILODEKQ",NA,"sandwich","food",17,4,1
"387","2BgIHX6-jKx3JkeQ0hf1kA",NA,"fillet beef pie","food",35,4,3
"388","2BtroAkOuEpFl_O1y0jkew",NA,"shrimp","food",11,4,1
"389","2ByfepXX1DOZxrxrxqvbhQ",NA,"pork belly","food",10,4,2
"390","2D26zzVOA3mj3Tr7myvIEQ",NA,"pork rice bean lunch portion","food",55,4.5,5
"391","2DbOrqTp858rlmD4azXr1w",NA,"fried steak potato egg","food",44,4,4
"392","2Dv34Zf0a-eg60lbC9Uobg",NA,"nacho pulled pork","food",33,3.5,3
"393","2E0QzuPcAoKDELv4bDSu5g",NA,"classic caesar salad","food",20,4.5,3
"394","2Eb37T2WPRDzZFnxga6XPg",NA,"salad salmon sandwich","food",31,3.5,3
"395","2ErJeoonR3fcZaDeNOm4qQ",NA,"deliciou pork roll vermicelli","food",57,4,4
"396","2F2C3MapJE52MPJtEpxxhg",NA,"red bean white chocolate ice cream","food",38,4.5,6
"397","2FJ52yyNOcRO5Whii_l9tA",NA,"wing teriyaki salad","food",28,4.5,3
"398","2FJFaWNBJQq9HERevG_Taw",NA,"special roll","food",20,3.5,2
"399","2FqkIW5NCVOwG908R3EBuQ",NA,"chicken served roasted seasonal vegetable creamy potato salad","food",84,3,8
"400","2FtvPQT5vmwowSPcvRcRgw",NA,"papaya salad","food",12,4,2
"401","2Fxu6PSsgetSS0zLVPPNGw",NA,"roll","food",13,3.5,1
"402","2G8Fq5mexfHjuyh-TBdS1A",NA,"burger salad","food",36,4,2
"403","2GI8t9o0nzwpKM9PJNsLKQ",NA,"taco salad","food",10,3,2
"404","2GQ7WpfmqOyxjPhOHxb6tw",NA,"chef salad","food",22,3.5,2
"405","2Gq_8Uw0IYmhnVxGkWbmeQ",NA,"chicken sandwich french fry","food",44,3.5,4
"406","2GzTxvnDsWfMb8q02am0yA",NA,"classic shrimp alfredo","food",31,2.5,3
"407","2HdhzlImQiyClb9eIrEl4Q",NA,"benedict sausage poached egg gravy muffin","food",78,4,6
"408","2I476tyCWYOdHCyCK54mjQ",NA,"salt pepper shrimp hot little","food",116,3.5,5
"409","2IUb9V8siXvMfA9W9AHDtw",NA,"salad","food",10,3.5,1
"410","2JBFjfa6dl8DNCpUo-oynw",NA,"pulled pork sandwich","food",20,3.5,3
"411","2KKzpHT13xZXG0e2yg3AOA",NA,"chipotle chicken scrambled egg avocado wrap","food",46,3,6
"412","2KaBv9FTlt2zu9ieFQ5R2A",NA,"pork belly raman noodle","food",34,4,4
"413","2Kk5WWoy1sAPGybi7g-5oQ",NA,"beef flauta","food",12,4,2
"414","2L6NbEHrfzCFxkAl4Ewavw",NA,"strawberry chocolate fondue","food",35,4,3
"415","2LDQENB_skdYTfbp05gPyQ",NA,"breakfast","food",39,1.5,1
"416","2LKb1UDyZri_6xUC2z8rhw",NA,"chocolate crunchy","food",48,4.5,2
"417","2MofJh17umeEaIseiRw9HQ",NA,"chef chopped salad","food",23,4,3
"418","2NXiTi7LUzmKgZIrXhwJGg",NA,"pork fried bun","food",15,3.5,3
"419","2N_c8FaGe66cS5BREUJf8A",NA,"rice","food",21,4.5,1
"420","2OTVo6Zdl0UQ-wN1ONZZzQ",NA,"chicken salad","food",20,3.5,2
"421","2ObFiXc1MleuXMnsoHdM1Q",NA,"pork","food",4,4,1
"422","2OgJBYRpMmw0dDTVArFDig",NA,"juicy soup pork dumpling","food",29,3.5,4
"423","2Oh8H23yRZYZoMfiejgn_Q",NA,"fried chicken plate bbq pork sandwich minced","food",48,3.5,7
"424","2OzRbtIvfTT2IlylWJUYow",NA,"breakfast","food",25,3,1
"425","2P2hljzGZO0LruA6CeUbsA",NA,"garlic roll","food",42,4,2
"426","2Q3_k14TVZ9PqXa_eUpVMA",NA,"chicken bacon egg fried rice","food",42,2.5,5
"427","2QUDNp5mjMghR69zXhJtfA",NA,"lunch special slouse salad","food",37,4,4
"428","2R5nvTRUWerloCG_TxlEAQ",NA,"rice cake","food",10,4,2
"429","2RCXW7tt0dtIY_bN_aJXqA",NA,"egg","food",12,4.5,1
"430","2Sr2u8HRGXrIs5IOA_mbTQ",NA,"grilled pork chop baked egg rice","food",43,3,6
"431","2SxHwPBEWeniEXX1McvrCg",NA,"pork bone soup small kalbi","food",43,3,5
"432","2T8E04-KR-Rh0mE4tlvVqg",NA,"sausage gravy egg mashed potato","food",38,4,5
"433","2U4k6wfFZUkqZNA54gYO7w",NA,"shrimp scampi","food",13,4,2
"434","2UvhBLTyiOmwLj3kfhGZGg",NA,"vega roll order salmon sashimi","food",62,4,5
"435","2V8S5eKihugHApqNWDDdYg",NA,"snow crab salad","food",15,4,3
"436","2VBBKo6srljmTxJp7IgS6g",NA,"chef salad wine","food",20,3.5,3
"437","2Vgd02ld40Vi53m6yI0Q3w",NA,"chicken rice tofu","food",51,3.5,3
"438","2Vp5EqMBi5xuB7pr83Ssng",NA,"beef rib","food",9,3,2
"439","2VySyWGDVrc9-1G6favF3g",NA,"bang shrimp","food",47,3.5,2
"440","2WUtFHwN3hW8Z0y7qO-z0A",NA,"style rice wrapped pork","food",35,3.5,4
"441","2XCecPQR5blMQ0QJkP3knQ",NA,"shrimp sweet black garlic roasted poblano pepper","food",65,3.5,7
"442","2XOy6CMO5Ra-j1O1vckW1w",NA,"pork taco","food",18,4.5,2
"443","2XbMSn5YXdctWsrPRVCOtw",NA,"brie greek salad","food",23,4,3
"444","2XnsdWmqwwJuYeMdU5Iywg",NA,"avocado salad","food",13,3.5,2
"445","2YEBLekf57izA7Q4lo0-zw",NA,"beef","food",40,4,1
"446","2YcCYe-29WxRE3pi3wd6TQ",NA,"pork rib","food",9,4,2
"447","2Z6WCaXT_O1VhvlLEtCALA",NA,"beef tartare french fry","food",27,4.5,4
"448","2Zf5LBPf8t3Scn3BHK53ZA",NA,"pork chop rice","food",17,4,3
"449","2ZhmvQnaYo5mId9XgwDSvQ",NA,"shrimp","food",34,4.5,1
"450","2_2iiYbMdizhBsWxJSBRpA",NA,"pineapple fried rice garlic marinated steak","food",57,3.5,6
"451","2_fRJjTAc-KyI8oaMoWV5Q",NA,"salmon snapper unagi shrimp","food",30,4,4
"452","2a9DmlnVvfsUFOaX7aOT1A",NA,"half portion caesar salad","food",38,4.5,4
"453","2aq9T-LaX18oP_-aDqBV7g",NA,"soy sauce wasabi miso soup salad","food",112,4,6
"454","2bhFWgvsiExB2Q1BU0N4fg",NA,"chicken sandwich","food",41,4.5,2
"455","2c4ZOP8U3u985yAt8sFd5w",NA,"lobster roll","food",24,3.5,2
"456","2dJtNPeVJC_aFZMOPNZ4dA",NA,"soft crab roll","food",20,3.5,3
"457","2dTuMsLRxj4sKtqry7n6Ew",NA,"ground pork noodle","food",24,4.5,3
"458","2dh5nC88-nZyuXISUJN84A",NA,"beef tongue","food",11,4,2
"459","2egoV0ZV8Gs90pU-0aXwig",NA,"rainbow roll salmon sashimi","food",50,4.5,4
"460","2emNFyQMFieWyegNv9aSqg",NA,"spice chocolate cheesecake","food",31,4,3
"461","2f5rSSIkyMdHEYoMVvOLWg",NA,"rice lunch box chicken fried roll","food",52,3.5,6
"462","2f6nwRjOOL4GMAy3iW3V4Q",NA,"pastum salad wine","food",54,4,3
"463","2fVe1NO3XY3C_uUkg6yurw",NA,"roll ordered","food",23,4,2
"464","2gYNC0JUoFvIfZy1p_tqjA",NA,"roll dragon","food",83,4,2
"465","2grmqqfc6-ixsjBNfPgy6w",NA,"lobster roll","food",12,4.5,2
"466","2hSvtAN_nhDtPIrwRDaAbA",NA,"chocolate pie roll frosting chip crumble","food",88,4.5,6
"467","2ht8cwzM5sXDAp7B3l5W7A",NA,"chocolate cupcake","food",27,4.5,2
"468","2hz2ggYXGJWrVFGqYCYWKQ",NA,"beef combo","food",10,3.5,2
"469","2i13e5wjTve04lGUQofMUA",NA,"salad","food",8,4,1
"470","2jNAPr19GLRzEigBp42fxg",NA,"beef short rib soup","food",19,4.5,4
"471","2jZPC9XfGyIsnVG-0ftL5Q",NA,"beef noodle","food",16,4.5,2
"472","2jfzoI-gWRVyDstZ5Jzk1A",NA,"beef yakitori","food",13,4,2
"473","2lKYbwioKjXilnrAGlljWA",NA,"egg","food",45,4.5,1
"474","2lae6-1P-bjYJBRw81e8GQ",NA,"chipotle chicken scrambled egg avocado wrap","food",46,2.5,6
"475","2mA4BHzjnR-tJzd7AF2t4Q",NA,"egg benedict","food",13,4,2
"476","2maOIEt66Ybz1LHv0tpu8g",NA,"breakfast plate","food",16,4.5,2
"477","2nl7e5J9OHlyDO0m3Xjm9A",NA,"meat plu salad","food",32,4,3
"478","2o1T4jekl6TwKjzFd2KRCw",NA,"tuna salad","food",27,4.5,2
"479","2oXV66mOEI9w1eOXH67mjQ",NA,"calamari salad","food",14,4,2
"480","2ouAaClGI4iSukOLLUOvjA",NA,"kaftum beet salad bread","food",30,3,4
"481","2pVV7jhn8_F_qhheCfdARg",NA,"shrimp hot order roll","food",74,4,4
"482","2pfrXpcWSLFg6u1NZyVWTw",NA,"salad","food",12,3.5,1
"483","2q3hd6FUeqMeK0fNmOoZIw",NA,"beef tartare","food",12,4.5,2
"484","2qGNOMve16Q0B-JMrQ9edA",NA,"lobster tail crab cake shrimp","food",48,4,5
"485","2qbPGYuah7NPXpR0YXCpZA",NA,"roll","food",12,4.5,1
"486","2qgf2tkHb-70WSKDcRudxg",NA,"beef pancake","food",12,4.5,2
"487","2qt5oXUcaHNSjobnbO98aw",NA,"tomato caprese salad","food",29,3.5,3
"488","2rD3UiK7erbrKrpzbF66hw",NA,"crispy pork belly","food",17,4,3
"489","2rHvBMPXtszyGYwQdtg3qg",NA,"seared beef sirloin rice roll served sweet soy sauce","food",60,3.5,9
"490","2rLz06370Pw1_U2n_2xg4g",NA,"roll","food",10,4.5,1
"491","2rZYr92yrZGDD2mbGPqz6g",NA,"chow steamed bbq pork bun chinese sausage","food",63,4,7
"492","2rw82jmPPBZlipzlVXj-UA",NA,"french breakfast","food",16,4.5,2
"493","2sHZZDvdi4ZlXsUq4ZOPGQ",NA,"pulled turkey charred tomato avocado poached egg citru hollandaise","food",83,4,9
"494","2tXJD44PHCLphTGP6myc_w",NA,"beef tataki flavor","food",26,3.5,3
"495","2unpLC_6AoppvmnQn7G3zw",NA,"brown butter chocolate chip cooky","food",69,4.5,5
"496","2v6EZgM4qz6vfb8Z0fyYNQ",NA,"dark white chocolate fondue","food",31,4,4
"497","2vvnUAnhyCK1AGwfcUFGFw",NA,"pineapple fried rice","food",20,3.5,3
"498","2wM7H--i9_kBKqFHb7lVNw",NA,"seared sea scallop stuffed shrimp","food",88,3.5,5
"499","2wVkVvlhhahAvczbyH0u2w",NA,"soup salad","food",12,2.5,2
"500","2xg8GxJd_3FN9iGeDjduAQ",NA,"pancake breakfast","food",60,4,2
"501","2yezc8t3uTLFNib5HGNwbA",NA,"pork dumpling","food",13,4.5,2
"502","2yfbaoAuAkttP5i1_Bh5Dw",NA,"vegan fried egg sandwich special","food",44,4.5,5
"503","2zDMisKcsnQ0mI-myssfrQ",NA,"kalbi beef","food",13,4,2
"504","3-8cfoR9oIx27XtoPeS0Sg",NA,"scallop roll","food",22,4.5,2
"505","32E0lzxChESDRupo1ttgqw",NA,"baked crab roll","food",20,4,3
"506","341jzk5uHF4tKp8Oe96hAw",NA,"squash salad","food",26,3.5,2
"507","34FXZ9z_n_uGcjbezPLbIQ",NA,"meat salad","food",45,4,2
"508","34_ccs75d8_LqBh5xkmOoQ",NA,"chicken egg roll","food",17,2.5,3
"509","34cGm6XCSADfa-emjN4ZWw",NA,"hawaiian chicken panini salad","food",38,3.5,4
"510","35pXYN-IIVh51jbrUwwmew",NA,"almond milk latte peanut butter oatmeal chocolate chip cookie","food",63,4,9
"511","35u1HbbodKOJjc7YgISN3A",NA,"bean beef meat flavor crispy cooked","food",115,3.5,6
"512","35w0U4hG9GQTKGONCXVFtA",NA,"thai traditional curry pork","food",34,4,4
"513","35z-kj3CB3birDph5sY8aA",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,2,9
"514","36YM_w3vryleamh90oifzQ",NA,"chicken salad","food",32,4,2
"515","37bjAhTybui-YziYAKNdZQ",NA,"spicy tuna roll","food",15,3.5,3
"516","385m1I43EwUDenpIC4-bnA",NA,"tiger roll","food",10,4,2
"517","386hEgXas7mq3v0hprw1qg",NA,"half brussel salad","food",32,3.5,3
"518","388k1iDs-z9zBtVCeB4HJQ",NA,"meal soft chicken taco shredded beef chip","food",64,4,7
"519","38AviiOlpmGrrE99dckbng",NA,"shrimp skewer calamari","food",39,3,3
"520","38Ti1rDbkA80En-X1EiLpg",NA,"egg","food",17,4,1
"521","38wc8YQUnqyl67b5yvAUxQ",NA,"cannoli chocolate gelato flour","food",58,3.5,4
"522","39-ize2Rvvz46ETHxiTWMQ",NA,"salad","food",12,4,1
"523","39jpj3po6bOlwt0ddboibA",NA,"garlic shrimp bacon lobster scallop","food",52,4.5,5
"524","39zMs-oqjPey7qu1m1ZHFQ",NA,"breakfast","food",10,3.5,1
"525","3AjtKvIa4AJ3HZ81vXKguQ",NA,"chocolate white pumpkin spice","food",57,4,4
"526","3AvyEXYJjVkyMHT7z6Xnww",NA,"pork chop cabbage cheese","food",33,4.5,4
"527","3Be4p18KveEJ8fad1eZ-NA",NA,"egg tart bird sticky rice","food",67,3.5,5
"528","3BjCaahbIWVIjCpC3oMQ9Q",NA,"raman pork belly","food",44,4.5,3
"529","3CEiOdOw1uhKNBIzS-9F1w",NA,"beef satay","food",10,3.5,2
"530","3Cnys3igOUdb-vkigCEyzQ",NA,"spider roll","food",24,4,2
"531","3aNEqkxsEjivSgXMhh3NeQ",NA,"soft crab roll","food",27,4,3
"532","3bDP0Nqnl493CmaHBkOfbQ",NA,"unagi californium roll","food",30,4,3
"533","3biMg1LL29m1j80AY37tJQ",NA,"chocolate olive oil cake","food",24,4,4
"534","3cBePzZ0oSMvA84z7PyQhg",NA,"garlic steak white rice roasted corn side","food",55,3,7
"535","3cSeT9R58XXfIyL4kcOPzg",NA,"artisan grilled chicken sandwich extra meal","food",60,2.5,6
"536","3d4SSdKkFNJfOZlGOWiFZA",NA,"mango cheesecake salad tuna","food",69,4.5,4
"537","5-zx631f2mpzvznrPOJYYg",NA,"mozzarella cheese rice cake","food",27,4,4
"538","5XlXjvv8UUr0uq9fNqZw3g",NA,"jasmine rice tuna","food",24,4,3
"539","5Xpg84mPAkbJHfXNruu1pQ",NA,"grilled fish rice bowl","food",23,4,4
"540","5XupHY8HGceri4e8FvulYw",NA,"red dragon roll rainbow spicy salmon","food",102,3,6
"541","5YHCWn37ITgHdRIza1zVoA",NA,"mexican salad steak","food",29,4.5,3
"542","5YbXDqRcx_u5e300t5moNg",NA,"fiestum roll order sushi rice wrapped cucumber","food",97,4,7
"543","5Yj7qj1K33PleCiuBLHnCQ",NA,"quinoa salad","food",12,4.5,2
"544","5Z9LXR7Y0h-A_29vfQSp_w",NA,"chocolate chip cookie crusted french toast","food",44,4,6
"545","5ZDBC_3vsyCHySQEFv9ayw",NA,"chicken salad","food",30,4,2
"546","5ZFO3Z4ZpGUA_Y4GOKACYQ",NA,"burger grass beef cheese bourbon mustard onion roll","food",86,3.5,8
"547","5ZKwzlujPHYYZYX-Xh0tDg",NA,"kurobutum pork cheek","food",26,4.5,3
"548","5_y1VYEo_sNsfiWTwKW_0w",NA,"coconut sticky rice cake","food",54,3.5,4
"549","5z-ZMRh3VPK1CaVAjMYjVg",NA,"breakfast pastry cinnamon roll muffin top filled croissant","food",70,3.5,8
"550","5z9NebZTRtoP7uU9TEvITA",NA,"lime white chocolate raspberry scone endoedible","food",80,4.5,6
"551","5zG4Tb8F8W8YMXTZFXv9WQ",NA,"fried halibut sandwich","food",22,3.5,3
"552","6-4DkLr3cHAZLZhspUSTig",NA,"deliciou beef","food",60,4.5,2
"553","6-EANYg3v3_sFk2jeJfgEA",NA,"fried pork chop cheese cabbage","food",54,4,5
"554","6-V-CMrrbT3ixuHwOCBgpA",NA,"breakfast bowl","food",32,2.5,2
"555","60zfFOanCdkaUu_d1ECKzQ",NA,"dragon roll","food",11,4.5,2
"556","61IO240jVz_aI4_oKN6nLg",NA,"roll lunch special piece","food",59,4,4
"557","62SXu_Nb3HO5tDkFneH-dw",NA,"fiestum salad","food",12,3,2
"558","62YzCGPe16kFnsRG9-S1SA",NA,"wasabi dragon pork cheek","food",37,3.5,4
"559","6330hTD5gKufSphgUvRrhg",NA,"poutine fried veggie shrimp bibimbap","food",51,4.5,5
"560","63TofnlHw4GsixV1ufIMsg",NA,"chocolate mousse cake half order","food",34,3.5,5
"561","63krNiQNO0uJsWL9lRdGpg",NA,"roll","food",26,3.5,1
"562","64740iQT95wBYGJ0OrJd5g",NA,"special pepper rice shrimp fried egg","food",71,3,6
"563","64F_j0oQLKmhFtYcGRmUnw",NA,"bbq pork bun","food",13,3.5,3
"564","64aRmJETAIn3qrW0gwldzw",NA,"vermicelli noodle grilled pork shrimp egg roll","food",56,4,7
"565","650Yy8NnW5M3xeb7HWHRWg",NA,"vietnamese iced coffee gelato dark chocolate peanut","food",73,4.5,7
"566","65SKKOL1MOCXKFOmMTVr1Q",NA,"red quinoa salad tuna tartare","food",67,4.5,5
"567","65oC4u9DTHkT91-k1_0sxw",NA,"egg white frittatum roasted tomato asparagu arugula","food",68,4,7
"568","65qjt6WRx-m9rXg3ZvpCEQ",NA,"fetum fry beef","food",24,4,3
"569","666PBDHedy26_vqryA-jXA",NA,"chicken taco salad","food",24,4,3
"570","67Uff98EqR_ubOmcq2696g",NA,"basil egg cup","food",16,4,3
"571","67cUiPVwlnmgmrWpvLT1pQ",NA,"beet salad","food",32,4,2
"572","68AO2oD-RigcNvxffDZiag",NA,"mango sticky rice vietnamese ice cream waffle cone","food",77,4.5,8
