photo_id,business_id,caption,label,length,stars,len_word
0XiGLCx7O9QlBO1oiB5PVA,u8pWT0002q-Y9GvrUwVFVw,egg duck sweet italian sausage,food,60.0,4.5,5.0
0XLNgqrt1WFbjhl-Mln_yw,MVBCWXTDtU8C1Qh5mMNSKA,sweet sour pork,food,19.0,2.5,3.0
0YjAa6q2aWxvKRP2lOCDcg,UOtoOybZ5vAB4aXBLc57vA,pork belly lettuce tomato,food,36.0,4.0,4.0
0YKjmnI5ccQ8d5hVlFtluQ,bjSC_jbrypke0l-bXXBmwQ,crab cake,food,25.0,4.5,2.0
0ysdws8GSoiOT5AdALjnew,QVE_HiSuPrTwZ4pB-qJrcw,pineapple fried rice,food,20.0,4.5,3.0
0YskgAKBGstOW3xHKRFgyQ,P-0LHbAX0z3Zstm4GumhMA,shrimp,food,43.0,4.0,1.0
0yTLQe9moSmoZJMKmHL7MA,P7pxQFqr7yBKMMI2J51udw,salad sun burger beef true,food,122.0,4.0,5.0
0yTLQe9moSmoZJMKmHL7MA,P7pxQFqr7yBKMMI2J51udw,salad sun burger beef true,food,122.0,4.0,5.0
0yUF1FsCcizLHKkSoCOr9w,E4JyAzB5_2quptwtemyhYA,pork chili benedict,food,25.0,4.5,3.0
0zkeBcXR71Zuf3o11Y5m8A,wWuGa3OOQJro_XGe-GKBXA,sweet egg,food,9.0,4.5,2.0
0zQchRu9TQG9PYlciIiI9g,i9D9xPBV0gR1Ja9kbY4NCw,craftkitchen gluten free oatmeal chocolate chip cookie,food,73.0,4.0,7.0
0ZR5ySDRFrbEmXa9-H2lNA,5xdKUuu4DbJ71KGbwRXfFg,tonkatsu mild egg pork belly bowl,food,42.0,4.0,6.0
0ZR5ySDRFrbEmXa9-H2lNA,5xdKUuu4DbJ71KGbwRXfFg,tonkatsu mild egg pork belly bowl,food,42.0,4.0,6.0
0z-WStnSLvj4VFWABGh45Q,5SNcUb6w-ONKqf4pyU0iGQ,corn salad,food,10.0,4.5,2.0
10JchBAxf_CLe08uonDmoA,drYgdLcfKwFvB-EMiAVV5w,mediterranean chicken salad,food,27.0,4.0,3.0
10W0K9oMCd1u5xjNg9YIzw,IydiH1DIlyvwvpbkC9m42Q,salmon macaroni salad coleslaw,food,36.0,3.5,4.0
10Y_KQ5xxhSMKfrJ8O89cw,q-zZgXKAQFLEgMp9ZNllgQ,soft crispy crab roll,food,32.0,4.0,4.0
11wd9e1gia-0w8aSWsMCFA,5Ktv5ZmJI0CN4L0KxDWJvw,bacon wrapped shrimp,food,40.0,4.5,3.0
13OM2kk7Y2944onxZy1ZDA,U8mNpPrXO6P3VGdUj9dFbQ,cocoa cake christma,food,101.0,4.0,3.0
13pI-1En7bEaghyweuGGWQ,EnCIojgP5KTr1leaysFE3A,shredded beef breakfast arepa,food,61.0,4.5,4.0
13rVMl_PG2EjUhSrfZ4nvA,1tsUXKaHQ20rnfXMAdLUmA,salad,food,37.0,4.0,1.0
1438GAW05aKkZipKfypm8Q,z4K95Y4P5nMrtJiDtXWDYA,salad,food,19.0,4.0,1.0
1481Jge6DAHRxyralNFW3g,wo91fMqiWefEsPG5p-g7YA,deliciou cake chocolate filling sweet perfect,food,125.0,4.5,6.0
1481Jge6DAHRxyralNFW3g,wo91fMqiWefEsPG5p-g7YA,deliciou cake chocolate filling sweet perfect,food,125.0,4.5,6.0
14cQLTY0Kw0rL49jv1fJgQ,-juOL0eJC6kvf5RLEjoPvA,fried minced shrimp ball,food,56.0,3.5,4.0
14kUMWecQLheFfEfaad65w,osQRAGh9UjEmWxIt4bfTKg,roll garden pink blue spicy dragon,food,126.0,4.0,6.0
14Op6nyC4tQIzzSWle6OMw,qiRyyRWt6jmAxcoVW0-WHA,shrimp tempura gyoza,food,24.0,3.0,3.0
14vsBIz6ZTzs9ytxMuADfw,XjAb0mxgCtq96pWWJjUBAg,fresh bread pastum soup salad,food,36.0,2.5,5.0
15f0LwLMlIZYm_FZ-M6qUQ,10NSeX03xC2th8-HGFq3sw,plate roll,food,14.0,3.5,2.0
15q8Yg7PISk2F66b0xx5Lg,9km51KaQujxsSgdaG9gYSw,tart chocolate haupium guava,food,54.0,4.0,4.0
16CzH231VUZTpDHvKA9e6w,7sb2FYLS2sejZKxRYF9mtg,dish popcorn lobster roll,food,52.0,4.5,4.0
16SUdG161HluFwQcVEDd-Q,mLeAFPQ9fy5pYCTp0xjJkQ,cajun popcorn shrimp,food,21.0,4.0,3.0
175clixRa-PYwpAzvIPsVQ,gHoP4eJimaMltfUlp6EP4Q,balsamic chicken salad,food,22.0,4.0,3.0
17EiP7CPHtGawbIoBZeMtA,cdLBNUBgPurw3PyLXvbiGA,chicken rice,food,22.0,3.5,2.0
181sxQP-U0iCRit_L9kzTQ,jZUJZhyc8PRvWlPKwj-arA,fresh roll,food,18.0,4.5,2.0
1-8-3QBF4vcDi_oSzAOQ3A,U_svUGP1XhMTC0_GTZXpGA,classic red cake vanilla filling cream cheese frosting,food,87.0,4.0,8.0
18E566eHg5-0NyCBz7NQZQ,RESDUcs7fIiihp38-d6_6g,buttermilk biscuit honey glazed bacon turkey pork sweet potato,food,107.0,4.0,9.0
18rzlwB4ln3E1OVj_4XCmQ,sqRX-XLlhx4rs2c1TpBf8A,pork rib mushroom wrapped bacon,food,67.0,4.5,5.0
18vA8XndWXIW9kWpIaVs_w,mkQ31BFYV8ri7znJpHd7Ww,pork dumpling topped shrimp crab roe,food,59.0,3.5,6.0
18vA8XndWXIW9kWpIaVs_w,mkQ31BFYV8ri7znJpHd7Ww,pork dumpling topped shrimp crab roe,food,59.0,3.5,6.0
19BKZY2cW0nFBx2G17_URA,o9K4XEDK16T7LDYrKgstxA,sandwich,food,15.0,4.0,1.0
19_yHe41_AucGxzT5M6KLA,SjgeuBlgKER9yegpoxT99w,sashimi salad ye,food,46.0,4.0,3.0
19ZEQ-csVj0JiftpPM5Niw,HPLB1Tr8ZB5UkD-2umKPdA,red cake came table,food,123.0,4.0,4.0
1aIYu4W0SxKPU2Q_1BRGpw,I-5qHCVwT7k_KH67-YOx3A,salad,food,10.0,3.5,1.0
1AO0H_llBL3pvBZGJGQvcg,gadckpdnMe4GgU8FPyw9QA,pork rind mexican,food,104.0,4.0,3.0
1b6Dj6EspcuwWLxlJbQkRQ,y8d90Pt16Nip-B5UXWBP-w,shrimp pastor taco order meal spicy rice bean,food,111.0,4.0,8.0
1b6Dj6EspcuwWLxlJbQkRQ,y8d90Pt16Nip-B5UXWBP-w,shrimp pastor taco order meal spicy rice bean,food,111.0,4.0,8.0
1b80OpdVxyJvzG0Y-9ttGw,fZr8-yqLKRxx56qADuvrTA,bacon chocolate pancake omelet,food,45.0,4.5,4.0
1BdzAFqev8SVSeZe_Q38Sw,a1Pf4wSob48LKqimWzmyGw,chicken salad,food,13.0,4.0,2.0
1BkqmdHXSwRui-8syQ4zBQ,Uxm9N6jwmJybOv1NcBbnRw,turf roll,food,18.0,4.0,2.0
1BMdUOHXzDhL5viQUdVS-A,yIE9RYGHEk8A9RxrSVgbdQ,chef roll,food,22.0,3.0,2.0
1BRt2PLDi0-xvo65X-M2EQ,fjvu3PkvrTOoIjNqL1vrJQ,chicken salad,food,31.0,3.5,2.0
1C-Mp8bmZBqmIGtpum6jBw,Xg5qEQiB-7L6kGJ5F4K3bQ,chopped brisket sandwich pulled pork plate,food,56.0,5.0,6.0
1C-Mp8bmZBqmIGtpum6jBw,Xg5qEQiB-7L6kGJ5F4K3bQ,chopped brisket sandwich pulled pork plate,food,56.0,5.0,6.0
1cRRpnvS6s_EBn61ztafkQ,H94fBucKEuNKsjbSy7WODg,egg chinese pancake little szechuan pork,food,137.0,3.5,6.0
1cRRpnvS6s_EBn61ztafkQ,H94fBucKEuNKsjbSy7WODg,egg chinese pancake little szechuan pork,food,137.0,3.5,6.0
1cu-1pA3l56SekdwhTOFtA,4uISbaUPJLVECBHIi3tpxA,shrimp fried came burnt basil fry spice,food,118.0,4.0,7.0
1CwflQdLbB_BZoac89ctXg,XtJbDZODXi3mXHLoScGtwg,thick soup pork potato cabbage leafe seed garlic,food,136.0,3.5,8.0
1cZNfdSZunlUOnw0bigh-Q,-I7Vz5eDjc63xKmmt4Qx4g,popcorn chicken rice,food,25.0,2.5,3.0
1D53JOLN_pPn9tmStXLknQ,J6qWt6XIUmIGFHX5rQJA-w,hot chocolate,food,13.0,4.5,2.0
1dd-qsFbqb25beEbhNZJdQ,Z2S7Bi3zamLGGn3o9NjsIA,hot chocolate crepe bakery,food,82.0,4.5,4.0
1dewYYDikjBge3HJR1jN0Q,IRbgMt0cVuzK1KSppU16_Q,shrimp pork super juicy flavorful,food,128.0,4.0,5.0
1dewYYDikjBge3HJR1jN0Q,IRbgMt0cVuzK1KSppU16_Q,shrimp pork super juicy flavorful,food,128.0,4.0,5.0
1DFD1LLxWttSenZ8T51l7A,ttuEwktrkmh3TUlSFPZqAA,love pork belly sandwich,food,28.0,4.0,4.0
1DFD1LLxWttSenZ8T51l7A,ttuEwktrkmh3TUlSFPZqAA,love pork belly sandwich,food,28.0,4.0,4.0
1dS_pz6cFG1bAOyZ2Wa_3A,_XN-GwzZwAyIqLKJsl2htg,large shrimp small plate,food,42.0,4.0,4.0
1dvzqbfodhrOhX4dQsus8A,APPZiUz_CEvR_--qY-tbig,shrimp tempura,food,14.0,4.0,2.0
1E8XLwwDz4fiwEBe-9fsaQ,vdZOiZH9sTseyll44waMuA,fiestum salad,food,12.0,3.0,2.0
1ek1uSkKSELto6XqhyaA1g,k6pWX0v60LIRS2guzkpxqQ,crab lobster shrimp clam,food,52.0,3.5,4.0
1euKzfFexdWGrMQd4m_J3A,ReyjVKUEVKZHmlrBxu_h2A,fried tofu pork belly onion lime rice vinaigrette portion,food,123.0,4.0,9.0
1euKzfFexdWGrMQd4m_J3A,ReyjVKUEVKZHmlrBxu_h2A,fried tofu pork belly onion lime rice vinaigrette portion,food,123.0,4.0,9.0
1EWiGUd2iA3IgzxlWuyOLQ,pyqnGlIfP9Zw8LLxBjyAiA,rock shrimp,food,27.0,4.0,2.0
1feUmng3T5FlEgVGYmAzXg,S-oLPRdhlyL5HAknBKTUcQ,rainbow roll spicy,food,25.0,4.5,3.0
1-FiE9j3_7V21iQE1iF_KA,FTztjQd7IZhBc87Us_6iFw,pork cake dog ground,food,53.0,3.5,4.0
1-FiE9j3_7V21iQE1iF_KA,FTztjQd7IZhBc87Us_6iFw,pork cake dog ground,food,53.0,3.5,4.0
1FKjfgeiWuTpIEqtYqk40w,5tQSJ2sed3Ln-1S1rbIFoQ,omelette sandwich,food,24.0,4.0,2.0
1GBtmLI5rYtW4JMkOWZ7Vw,Dc4tY9WKJu_7ImduMDAWlQ,roll,food,11.0,4.5,1.0
1hgCKe7tlRh3oW0bPt9pDQ,OkGl2r39FMmK_ephOvcxvg,chocolate bun,food,13.0,3.0,2.0
1hhiWYGfbM5o7vrHaCR09g,nRmTDIs3Gbis9aX2-v1qcw,fish sandwich,food,13.0,3.0,2.0
1HpxkHug28HHaC-4pM3HUA,4xfYFf__ushFQKncEdSZ0g,classic shrimp alfredo,food,31.0,2.5,3.0
1hX4LGOVbote4WddoqmrEw,i9D9xPBV0gR1Ja9kbY4NCw,pulled turkey charred tomato avocado poached egg citru hollandaise,food,83.0,4.0,9.0
1I1sGtDnMnt3d93M-pgNsA,wfCNNMkeJcpWr9jj1hcdAA,pork katsu curry,food,24.0,3.0,3.0
1i3ZzmtfwJUyMr4SbTNW2w,y0x795PyDX8JL_oyIaTUiQ,slouse red cake,food,80.0,3.5,3.0
1if9DXGRrHZ4BphaEA3AZw,sePTDv1dGHPID7kwuNzXaA,rice roll sauce,food,31.0,3.5,3.0
1if9DXGRrHZ4BphaEA3AZw,sePTDv1dGHPID7kwuNzXaA,rice roll sauce,food,31.0,3.5,3.0
1ig1M1EqkifWON8FymzJBw,xkpWdlWbTRKFZH0w9qrk1A,fried rice grilled marinated chicken,food,66.0,4.0,5.0
1ihLkPdKISSy5TkC-k_M7A,wZvSsHFU0NdyQ03625kh6g,shrimp noodle,food,14.0,3.5,2.0
1iO-N_upF8xfP-ReGDslBg,_AKdBFzkl7GY-daxUCCbVA,miso butterscotch pudding chocolate cheesecake strawberry coconut cream cake,food,111.0,3.0,9.0
1iO-N_upF8xfP-ReGDslBg,_AKdBFzkl7GY-daxUCCbVA,miso butterscotch pudding chocolate cheesecake strawberry coconut cream cake,food,111.0,3.0,9.0
1J9-yzzuloqvOFecxcwsiA,ybQlc1WiPsachgdKS6K0wA,hummu beef,food,80.0,3.5,2.0
1JNimRXoTMhubreOg0-8oQ,3KFWuiz8lla9SospgQn6Yg,pick cooky flavor ice cream deliciou sandwich,food,115.0,4.5,7.0
1jON_xAUTLhIA9HBCnLh-Q,82YGtjc5KKikNiqBZ33qzw,turf roll,food,18.0,4.0,2.0
1jPUhD8Sr2_qpmFwHv7yMA,GlGHp9G9vx0Bg9xZlGexlQ,chicken sandwich focaccium bread,food,45.0,4.5,4.0
1JTS25NAZXurHo6-jeXfsA,2jqUYcKMYZXnpxNTkORJgQ,sausage egg cheese croissant,food,32.0,4.0,4.0
1k66mt9hq31LeZFirE0CoQ,KoZVFpkJzoNt4DCxi5Fzww,pulled pork nacho appetizer huge,food,129.0,3.5,5.0
1kc95vu5Fk4F0LTWF09cmQ,1lReBAd4iLe0rBLKiurw7Q,scrambled egg fungu fried chicken,food,62.0,3.0,5.0
1kHQUFMcrCmXiCXnOBhauQ,qPVqfJAzC8APF8aWGBtFRA,smoked chocolate mousse,food,23.0,4.5,3.0
1Kjzj5KgDnBCk-6gO4q-ig,966W5oXOBW0ZWhNYy0yjcA,lemongrass shrimp tomato fried rice,food,38.0,4.0,5.0
1Kjzj5KgDnBCk-6gO4q-ig,966W5oXOBW0ZWhNYy0yjcA,lemongrass shrimp tomato fried rice,food,38.0,4.0,5.0
1l3iyq4ccd5dOdfaNQb7Xg,KVsv8wRGnLX8QWoNZKNMQA,nigiri hamachi albacore chef fish fresh rice,food,101.0,4.0,7.0
1LD0l-9szbR6Uq6WwFdEKQ,3dsvREiTlmGaaBjsBS4dwQ,noodle salad,food,20.0,4.5,2.0
1Lg_6LvqWkgbU_V_IXnHTg,NJ0RzuWd5xDqfJejYQZ65g,chinese chicken salad,food,25.0,4.0,3.0
-1LHZQjiA-8Cu-l52qkqwA,g9CkaSV302relUaOnXczyA,artisan grilled chicken sandwich extra meal,food,60.0,1.5,6.0
1lk_h5QdLthWGisN0XozJw,XwQ6lQro2FKvtD0YAUeOAA,cookie cake bakery deliciou,food,42.0,3.0,4.0
1lRVQCOLxH4tKiS2RIfOlw,LelAlfuj5oVRF9CQdWLsNQ,grilled chilled shrimp short rib potsticker warm house roll,food,75.0,4.0,9.0
1lRVQCOLxH4tKiS2RIfOlw,LelAlfuj5oVRF9CQdWLsNQ,grilled chilled shrimp short rib potsticker warm house roll,food,75.0,4.0,9.0
1m4IPLq7rFMgxKR5_F7nLA,82YGtjc5KKikNiqBZ33qzw,bacon pork belly ground chicken mushroom,food,116.0,4.0,6.0
1M5kWBPmPTrvPTjBfFCQjw,44kd3YdkhXj5XiSPs5XNjQ,maple pecan pork sweet potato,food,45.0,3.5,5.0
1MitwqhLX83ln28uTmWDrA,RSOinkOUpxm0mGw1IWr4Xw,rock shrimp,food,11.0,4.5,2.0
1mjDLeO6K0Wj5vlBhLWnCA,Ec9CBmL3285XkeHaNp-bSQ,beef carpaccio,food,14.0,4.0,2.0
1mJQy9DAzjovVGVc58QDFA,4JNXUYY8wbaaDmk3BPzlWw,egg breakfast bacon huge,food,27.0,4.0,4.0
1mZphAg2VbTbV5vXtQTf6A,WRQ-9LluyivReFiQZFUujw,dog pork belly bacon corn cheddar garlic,food,122.0,4.5,7.0
1MZPZ5Mob348t0FIhV0HOA,EulFlbKaXT_DXG_xL6-mQQ,scallop roll,food,12.0,3.5,2.0
1N7fg7tVunp7uie6bfaIng,33Tr0eRki1Yamzleu4GMdw,french chocolate dipped coconut macaroon,food,67.0,4.5,5.0
1NCM8kCYALRkdg9Xe54VJA,f1ZKauu7dCB6iplmKqplAQ,pork,food,4.0,3.5,1.0
1nk9SZ3xMfSFyiMV0oNpVA,77Z7TZ_Phg3sLIEal35egg,smoked meat poutine sandwich,food,51.0,4.5,4.0
1NQrp3V5Eliawyu4vJqtxA,hkZh4tAa2oJ34i8hxej6Zg,shrimp butter lettuce tomato aioli,food,64.0,4.0,5.0
1o98_k3dJuUC9v8PYOu3Mw,CRVtzesMuwHK-phmS_ojaA,antipasto salad,food,19.0,4.0,2.0
1oGDeQrH02X6Wo7BEaXQfg,gwwVVeWXlEfwATjp2cGzuA,beef kebab plate,food,16.0,4.0,3.0
1ORamb8yMp4LopeDMzzkxQ,JIETwXSEGIHMNyxZVEnNKQ,beet salad tofu,food,27.0,4.0,3.0
1owGBowQhKOePJVkTu9urA,u3nwislXMKKwkpHAXAArbQ,roasted pork chop,food,41.0,3.5,3.0
1Oxyt4uC7bedF6vpeKh7zQ,aiX_WP7NKPTdF9CfI-M-wg,turkey pastrami sandwich fry,food,34.0,4.0,4.0
1oZsTOayHuanteFywFfcDw,ctzH0uqGz6q_o2nuCrAUvA,roll,food,8.0,4.0,1.0
1P4Gv2efzVyZB79A5oLTrQ,FrmEvjWoZP2Ad2NUyGVgHA,small salad grilled chicken,food,32.0,4.0,4.0
1Pi5rzQBNCdDPYpiu3gIeA,RwlumSqNBunw1a1LXccN8A,shrimp,food,16.0,4.5,1.0
1pIsEmlOnH6G9_7WMXVulA,zEaGcSVPDQipnRdEZp-F6g,salad,food,11.0,4.0,1.0
1PoLA9CvUWKKqwTPWNZbZQ,5U2tTspAnSBBtaO-UDWcKg,double chocolate cookie muffin,food,78.0,4.0,4.0
1Q4Ym24btCUAaTrf-lTRgA,77h11eWv6HKJAgojLx8G4w,bacon egg cheese,food,35.0,4.0,3.0
1qC0utskMzWu7Sn8r70ADg,Jyub3kujlSOTgxwr9wEKFQ,hot vega roll,food,14.0,4.0,3.0
1qoMmbPFP8o0VH4E_2D9OQ,fE9SP84G6TZrv36FLbCy7w,pork tenderloin mustard,food,52.0,3.5,3.0
1QplXhyTxfYV70Tq694HyA,2iTsRqUsPGRH1li1WVRvKQ,carson pork tenderloin pretzel infused maple,food,69.0,4.5,6.0
1quIvvWS024u6tPNfIvHjw,sn5oL6Cd2l2IoTGk-M-FBg,pork belly bun,food,40.0,4.0,3.0
1QUMHos0oOI4evvXrSSLtw,-mjUxlW8Lyyq0t3GWvD3EA,artisan grilled chicken sandwich extra meal,food,60.0,2.0,6.0
1SBJIJl1qdaneXgPCXqJeg,qexdLBevRkIZdiy1YN_hag,bacon egg cheese sandwich bagel,food,51.0,3.5,5.0
1SBJIJl1qdaneXgPCXqJeg,qexdLBevRkIZdiy1YN_hag,bacon egg cheese sandwich bagel,food,51.0,3.5,5.0
1ScwS08woC4LtR6WXwqY1A,lv3h7WwuxPyJNLTeWeL5LQ,shrimp scallop,food,32.0,3.0,2.0
-1SmdOKspfVuaPqIO5C23A,GfoCqO0yYiXxTjkyDvSeSw,steakhouse burger beef cooked charcoal,food,99.0,3.5,5.0
1SRIKmg6_zgi4yn-Kere-Q,axZSFXdaJ0KE5auPwBllRQ,chopped salad portion,food,28.0,2.5,3.0
1sw5y5ck4u-4h0lZg6Ps0A,82XiVba4oiPXvLKelbW6FQ,beef carpaccio,food,14.0,4.0,2.0
1sYe2E4rzP0dD97-k_ZQyA,X5uxdU9GHoUAqo2wmbg3OQ,sticky rice fruit,food,30.0,4.0,3.0
1T254y0C4w9fa4-3lYJkuA,8eihbX1YTJcaZgUPDvUpBw,order chocolate chip double cooky,food,58.0,4.5,5.0
-1T41Fj-Tit55MbH3tm6YA,zcScEL0WEdFkROcnz5379g,bang shrimp corn potato spot,food,128.0,4.0,5.0
1TaQODECpJBqnaHaqyOfYg,mVomtOMgBxbGvdPSaF2HjQ,coconut pomegranate chocolate lemon blackberry happy,food,94.0,4.5,6.0
1tGWP6IykSIolSh6FvZZvQ,JoDEpZn-Y21u3VskMLyd5A,pork bun,food,9.0,4.5,2.0
1tlpDZEPfXCqV7A5BA4Lcg,8YG7PRoZuHeKii0rtNvJFQ,sticky rice stuffed chicken,food,40.0,3.5,4.0
1TpWqzLwLVRUq6en9tV7Ng,yBGqf8l9NOM3vZFnlxcgzQ,caprese salad tomato black olife basil balsamic olive oil,food,128.0,3.0,9.0
1tq__w_WQuceEr1KQjd31Q,MKYcOZSpMwJK7uwacK13EA,pork shank home,food,20.0,4.5,3.0
1tyNLKJiDKWqJvBSYbBNtA,SPj8L5VMep_OhkoNz-WLQg,lobster roll,food,12.0,3.5,2.0
1u0siEa1YZd9DEfJdA4ujQ,0imWty0eKpz8YpuZAKF83Q,artisan grilled chicken sandwich extra meal,food,60.0,2.5,6.0
1ua_Cknc0cfEkCHJEAbhtQ,vD5q-79aiIxeI_H8n4PFcA,beef katsu,food,10.0,4.0,2.0
1UHrk4jh3nff39WVGscFiw,QaxDKkqYTtVYZJcqBNTnvQ,cucumber salad fresh,food,26.0,4.0,3.0
1uJ7LsPbn9nHcmrjKqhb_g,kFMEdURGAp4g29oaiF5Hjg,roasted squash salad,food,20.0,4.0,3.0
1UJE6dCpdNwlEa0IxsL5Sw,6Vyp-9i1jzwK_bvisuPJpQ,cajun style lobster roll,food,40.0,3.5,4.0
1uV8WTlfZ7imKOwQMV59UA,_0ZIFTvfcA3UETO_S_JTNA,buttermilk crispy chicken sandwich extra meal,food,62.0,2.0,6.0
1uyr1xfm9qN3mlXXM1l81w,WKOUTdVJS58E178JjhwidQ,cake set,food,13.0,4.0,2.0
1vdb20xs82VZl5JDXw9meQ,K7lWdNUhCbcnEvI0NhGewg,shrimp,food,16.0,3.5,1.0
1VGw_cL0LR1G1vW1HN-y_Q,1_1tBodx57a2r1zvD0pQMw,cannoli cooky cream filling chocolate dipped topping,food,94.0,4.5,7.0
1VMFCyCAtMK3lSvnXUd3KA,TqBrg3OpIJZo772EOA0I1g,egg,food,11.0,4.0,1.0
1VmhpL_YXYLC90owR49Q7A,VlMRR74NjdysPIfaUUSoBA,cake,food,9.0,3.0,1.0
1vNtJRSr6ttc7MYRiKhdxQ,6ZIHxvFTHC1pvAzAS0uLDA,banh cha pork,food,18.0,4.0,3.0
1VTZp5FTaHRwcy-gDxs2zQ,rtlsfmdufArhk-47sWIf2w,pretzel white chocolate walnut,food,34.0,4.5,4.0
1wsLXpXiioqXdUuxcy8N_Q,sZIVzaaEBp_HiYutZ2lWag,salad,food,13.0,4.5,1.0
1XgwzgHggbbekwBUfUVyEQ,xL9EhlYVMSe2mdkisYjXog,chicken beef falafel,food,41.0,3.0,3.0
1xHDHEuiLuSj5tJ00rSrRw,m1GXhsLGEE6Y38bBpWHRBg,chipotle chicken scrambled egg avocado wrap,food,46.0,3.0,6.0
1XX5sg68eeLGR-TpnYrBEw,TeHB4-F_5Mwg1VE2Uzu0Ag,chocolate chip cannoli,food,22.0,3.5,3.0
-1xYxDgNsH7tlbLLrn1zUw,9IaomgzTHXsNkZHnZGv8fg,cake,food,21.0,4.5,1.0
1Y1T3G3eOzCfghKqTSWDAg,-Lgj3gdQZiVngAEc1yALzw,special tea pancake tofu mousse strawberry chocolate,food,86.0,4.0,7.0
1YfbTvoAMmzIQ7ZpIvlurw,8Q6jl7OW8DZzwANggDspcw,carrot cake pancake,food,20.0,3.0,3.0
1YQShWnUnNLM86DpMdPU_w,GXGQsBBdQ57nUaHHFF7_CQ,cinnamon roll bacon,food,31.0,4.0,3.0
1_ZFkJMID-JGjGw0n-idzw,HFDZeMrm13xX5yJvpaRaIQ,pulled pork,food,44.0,4.5,2.0
1ZTF1fvSdhllq9oVxzuCKA,jY2RWYyP42EhEtmhfQrnPQ,fruity sandwich ice cream brownie cake,food,99.0,3.0,6.0
1ZTF1fvSdhllq9oVxzuCKA,jY2RWYyP42EhEtmhfQrnPQ,fruity sandwich ice cream brownie cake,food,99.0,3.0,6.0
206XZkY2GdptLU2e7_LX0g,A0X1baHPgw9IiBRivu0G9g,cake,food,13.0,4.0,1.0
20FMpDjYF-o00wgllpDXLw,3Xq-bUUpRF9qi3MIXPY8cQ,chick sandwich,food,19.0,4.5,2.0
219vS-TQ9ibgiHfcTrjE2Q,Wb5BMB27novQxW4x5rTUEQ,beef sizzling plate,food,27.0,3.0,3.0
21Hd3jvUFp1jy5mk3RPfrw,hgtLScZVfyxSg351g0D0dA,egg roll,food,17.0,4.0,2.0
21Hd3jvUFp1jy5mk3RPfrw,hgtLScZVfyxSg351g0D0dA,egg roll,food,17.0,4.0,2.0
21O90uF4cxaUXSM6JEifzQ,hIUKufhwR6Ifn7bi0-phLA,curry chicken sandwich tuna fish,food,48.0,4.5,5.0
22291mue2gzfFhjD9ClQ-w,hT86CbF0p75wKqgAEbWVrA,crispy pork,food,11.0,4.0,2.0
22EMRxsQ159FTyQbZ0va4w,g0mVoXsUabpwpDjRhKJ2fg,pork belly dish cooked perfect,food,105.0,4.0,5.0
2_2iiYbMdizhBsWxJSBRpA,jVD09YgKsDtKD5sOYes6wg,pineapple fried rice garlic marinated steak,food,57.0,3.5,6.0
22JZ7cZkSjjaicSVB_mR8w,46Ld9Qc9nAx_A0jwclNZiw,soup asian braised beef rice noodle sesame,food,54.0,4.5,7.0
22JZ7cZkSjjaicSVB_mR8w,46Ld9Qc9nAx_A0jwclNZiw,soup asian braised beef rice noodle sesame,food,54.0,4.5,7.0
23-1q7jLV69v5k7ZdLj6jQ,K2_zfa7cKbg5klHJYqoWnw,spicy shrimp,food,12.0,4.0,2.0
241D6uk9U56akdu9oG5NIA,2iTsRqUsPGRH1li1WVRvKQ,carson brussel caesar black kale bacon beef fat,food,91.0,4.5,8.0
25-a0UtR-Loh0RO2MMDpRg,9Oc8UhYNarSisYM9SEBsKQ,sandwich,food,14.0,4.0,1.0
25Cq6AmAbVzC-e1pQWToGw,zXJilaBN28oUdX7Owf0fRA,roll,food,13.0,3.0,1.0
25pCQcfqm6L50gGDU6u4Pw,82YGtjc5KKikNiqBZ33qzw,appetizer mini salad dish free,food,49.0,4.0,5.0
266SzKRYhlU5IxXM_cDx7g,wSwRG4rrcZmA5zF5ZO_GEw,foodie roll,food,45.0,3.0,2.0
26He9ZU4LSKJ8bmVpLkmRQ,7cMnc_zSPenfSQa9_199CA,zucchini chocolate chip muffin,food,30.0,4.0,4.0
26kujxQw9YPoxaIbDtqqdA,Jjg1NoiiAhPB82X-96QWMA,chicken side serving fried potato salad coleslaw,food,110.0,3.0,7.0
26TTcnjjlFVqOkNv82akuQ,NIOwzgujIXKVBEVNTQBXpg,beef tataki nigiri,food,26.0,4.0,3.0
26zfDoQa0-a8aEAaQNKXww,B9Qt4Eyk3lpz2LEtGU205g,red thai curry sauce bean jasmine rice crispy wonton,food,126.0,4.5,9.0
27-kTbYhG1aDEh5i_ch1ZQ,0TljdWRIDQzlp4siHQ_BAQ,rib salad,food,20.0,2.0,2.0
27Vznp_4gu4YUTWnW7TRow,UPIYuRaZvknINOd1w8kqRQ,fried rice,food,29.0,4.0,2.0
28F-pdwxs8lXT386ywCrgw,IJx1rrQPU5vNxCgV3f4MYA,grilled octopus salad,food,29.0,4.5,3.0
28iT_vs1OxulNc-5RvghpA,eaNenRk_liZBERFFLCXqqQ,beef combination grilled table,food,83.0,4.5,4.0
28jACyzy831rj8RXoRIgGA,1BrIPwRhJHOp6yBwjoRtgg,pink box doughnut chocolate,food,71.0,4.0,4.0
29E-7mO4VGkD-Cw6GbT4-w,cHdJXLlKNWixBXpDwEGb_A,chicken quesadilla chile bean fried rice,food,74.0,4.0,6.0
29htTeHTz3g-MIOos2xt9A,H2MgnuwDUmpXj1rbSLA2Og,roll,food,13.0,4.5,1.0
